timestamp_utc,symbol,event,direction,strength_score,strength_label,price,map_level,setup_level,liquidity_type,time_window,regime,bias,map_tf,setup_tf,trigger_tf,volume,vol_avg10,range_abs,range_pct,atr14,variant,entry,stop,tp1,tp2,rr_tp1,rr_tp2
2026-05-16 15:12:00,SUI/USDT:USDT,DETECTED,bearish,56,Moderate,1.06100000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,384.00000000,17005.90000000,0.00100000,0.00094251,0.00142857,swing_liquidity,1.05916950,1.06129150,1.05022485,1.04865030,4.21519793,4.95721018
2026-05-16 15:12:00,SUI/USDT:USDT,ACCEPTED,bearish,60,Moderate,1.06100000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,384.00000000,17005.90000000,0.00100000,0.00094251,0.00142857,swing_liquidity,1.05916950,1.06129150,1.05022485,1.04865030,4.21519793,4.95721018
2026-05-16 15:12:00,BTC/USDT:USDT,DETECTED,bullish,38,Light,78063.60000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.18920000,2.76055000,33.60000000,0.00043042,28.52857143,swing_liquidity,78104.03180000,77947.90460000,78277.34175000,78394.81650000,1.11005610,1.86248584
2026-05-16 15:12:00,SUI/USDT:USDT,DETECTED,bearish,56,Moderate,1.06100000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,384.00000000,17005.90000000,0.00100000,0.00094251,0.00142857,double_sweep,1.05916950,1.06129150,1.05022485,1.04865030,4.21519793,4.95721018
2026-05-16 15:12:00,SUI/USDT:USDT,ACCEPTED,bearish,60,Moderate,1.06100000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,384.00000000,17005.90000000,0.00100000,0.00094251,0.00142857,double_sweep,1.05916950,1.06129150,1.05022485,1.04865030,4.21519793,4.95721018
2026-05-16 15:12:00,BTC/USDT:USDT,DETECTED,bullish,32,Light,78063.60000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.18920000,2.76055000,33.60000000,0.00043042,28.52857143,double_sweep,78104.03180000,77947.90460000,78277.34175000,78394.81650000,1.11005610,1.86248584
2026-05-16 15:13:00,SUI/USDT:USDT,DETECTED,bearish,56,Moderate,1.06070000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1452.00000000,16769.70000000,0.00110000,0.00103705,0.00147857,double_sweep,1.05916965,1.06129105,1.05022485,1.04865030,4.21646083,4.95868295
2026-05-16 15:13:00,BTC/USDT:USDT,DETECTED,bullish,32,Light,78079.90000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.12100000,1.79397000,16.50000000,0.00021132,29.43571429,double_sweep,78104.03995000,77947.88015000,78277.34175000,78394.81650000,1.10977217,1.86204484
2026-05-16 15:13:00,SUI/USDT:USDT,DETECTED,bearish,56,Moderate,1.06070000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1452.00000000,16769.70000000,0.00110000,0.00103705,0.00147857,double_sweep,1.05916965,1.06129105,1.05022485,1.04865030,4.21646083,4.95868295
2026-05-16 15:13:00,BTC/USDT:USDT,DETECTED,bullish,32,Light,78079.90000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.12100000,1.79397000,16.50000000,0.00021132,29.43571429,double_sweep,78104.03995000,77947.88015000,78277.34175000,78394.81650000,1.10977217,1.86204484
2026-05-16 15:14:00,SUI/USDT:USDT,DETECTED,bearish,56,Moderate,1.06030000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,46.00000000,6721.30000000,0.00080000,0.00075450,0.00135714,double_sweep,1.05916985,1.06129045,1.05022485,1.04865030,4.21814581,4.96064793
2026-05-16 15:14:00,BTC/USDT:USDT,DETECTED,bullish,32,Light,78090.20000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.11430000,1.47991000,9.60000000,0.00012293,26.65000000,double_sweep,78104.04510000,77947.86470000,78277.34175000,78394.81650000,1.10959282,1.86176627
2026-05-16 15:14:00,SUI/USDT:USDT,DETECTED,bearish,56,Moderate,1.06030000,1.05930000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,46.00000000,6721.30000000,0.00080000,0.00075450,0.00135714,double_sweep,1.05916985,1.06129045,1.05022485,1.04865030,4.21814581,4.96064793
2026-05-16 15:15:00,BTC/USDT:USDT,DETECTED,bullish,32,Light,78113.70000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,2.01590000,1.42458000,23.70000000,0.00030340,26.49285714,double_sweep,78104.05685000,77947.82945000,78277.34175000,78394.81650000,1.10918379,1.86113095
2026-05-16 15:15:00,BTC/USDT:USDT,CONFIRMED,bullish,62,Moderate,78113.70000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,2.01590000,1.42458000,23.70000000,0.00030340,26.49285714,double_sweep,78104.05685000,77947.82945000,78277.34175000,78394.81650000,1.10918379,1.86113095
2026-05-16 15:15:00,SUI/USDT:USDT,DETECTED,bearish,40,Light,1.06000000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,2990.00000000,5502.60000000,0.00050000,0.00047170,0.00126429,double_sweep,1.05917000,1.06129000,1.05022485,1.04865030,4.21941038,4.96212264
2026-05-16 15:15:00,BTC/USDT:USDT,CONFIRMED,bullish,62,Moderate,78113.70000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,2.01590000,1.42458000,23.70000000,0.00030340,26.49285714,double_sweep,78104.05685000,77947.82945000,78277.34175000,78394.81650000,1.10918379,1.86113095
2026-05-16 15:16:00,SUI/USDT:USDT,DETECTED,bearish,40,Light,1.05990000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,2093.00000000,4061.30000000,0.00040000,0.00037739,0.00110714,double_sweep,1.05917005,1.06128985,1.05022485,1.04865030,4.21983206,4.96261440
2026-05-16 15:16:00,SUI/USDT:USDT,DETECTED,bearish,40,Light,1.05990000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,2093.00000000,4061.30000000,0.00040000,0.00037739,0.00110714,double_sweep,1.05917005,1.06128985,1.05022485,1.04865030,4.21983206,4.96261440
2026-05-16 15:17:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06020000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1276.00000000,4261.60000000,0.00090000,0.00084890,0.00106429,double_sweep,1.05916990,1.06129030,1.05022485,1.04865030,4.21856725,4.96113941
2026-05-16 15:17:00,SUI/USDT:USDT,DETECTED,bearish,40,Light,1.06020000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1276.00000000,4261.60000000,0.00090000,0.00084890,0.00106429,double_sweep,1.05916990,1.06129030,1.05022485,1.04865030,4.21856725,4.96113941
2026-05-16 15:17:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06020000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1276.00000000,4261.60000000,0.00090000,0.00084890,0.00106429,double_sweep,1.05916990,1.06129030,1.05022485,1.04865030,4.21856725,4.96113941
2026-05-16 15:17:00,SUI/USDT:USDT,DETECTED,bearish,40,Light,1.06020000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1276.00000000,4261.60000000,0.00090000,0.00084890,0.00106429,double_sweep,1.05916990,1.06129030,1.05022485,1.04865030,4.21856725,4.96113941
2026-05-16 15:18:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06140000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,70.00000000,4339.10000000,0.00180000,0.00169587,0.00107857,double_sweep,1.05916930,1.06129210,1.05022485,1.04865030,4.21351517,4.95524779
2026-05-16 15:18:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2177.78000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,5.70100000,5.22620000,0.96000000,0.00044082,0.96571429,swing_liquidity,2178.17889000,2173.82333000,2185.91649500,2189.19701000,1.77648913,2.52966783
2026-05-16 15:18:00,ICP/USDT:USDT,DETECTED,bullish,51,Moderate,2.64200000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.30000000,155.99500000,0.00600000,0.00227101,0.00700000,swing_liquidity,2.63932100,2.63403700,2.67866000,2.68268000,7.44492808,8.20571537
2026-05-16 15:18:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06140000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,70.00000000,4339.10000000,0.00180000,0.00169587,0.00107857,double_sweep,1.05916930,1.06129210,1.05022485,1.04865030,4.21351517,4.95524779
2026-05-16 15:18:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2177.78000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,5.70100000,5.22620000,0.96000000,0.00044082,0.96571429,double_sweep,2178.17889000,2173.82333000,2185.91649500,2189.19701000,1.77648913,2.52966783
2026-05-16 15:19:00,ICP/USDT:USDT,DETECTED,bullish,41,Light,2.64100000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.37000000,155.95500000,0.00300000,0.00113593,0.00635714,double_sweep,2.63932050,2.63403850,2.67866000,2.68268000,7.44784173,8.20891708
2026-05-16 15:19:00,ETH/USDT:USDT,DETECTED,bullish,33,Light,2177.83000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,7.92100000,5.14640000,0.06000000,0.00002755,0.85500000,double_sweep,2178.17891500,2173.82325500,2185.91649500,2189.19701000,1.77644261,2.52960401
2026-05-16 15:19:00,ICP/USDT:USDT,DETECTED,bullish,51,Moderate,2.64100000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.37000000,155.95500000,0.00300000,0.00113593,0.00635714,double_sweep,2.63932050,2.63403850,2.67866000,2.68268000,7.44784173,8.20891708
2026-05-16 15:19:00,ETH/USDT:USDT,DETECTED,bullish,39,Light,2177.83000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,7.92100000,5.14640000,0.06000000,0.00002755,0.85500000,double_sweep,2178.17891500,2173.82325500,2185.91649500,2189.19701000,1.77644261,2.52960401
2026-05-16 15:20:00,ICP/USDT:USDT,DETECTED,bullish,51,Moderate,2.64100000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.42000000,155.96600000,0.00200000,0.00075729,0.00607143,double_sweep,2.63932050,2.63403850,2.67866000,2.68268000,7.44784173,8.20891708
2026-05-16 15:20:00,ETH/USDT:USDT,DETECTED,bullish,42,Light,2177.31000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,7.10600000,5.75030000,0.52000000,0.00023883,0.82357143,double_sweep,2178.17865500,2173.82403500,2185.91649500,2189.19701000,1.77692657,2.53026785
2026-05-16 15:20:00,ICP/USDT:USDT,DETECTED,bullish,51,Moderate,2.64100000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.42000000,155.96600000,0.00200000,0.00075729,0.00607143,double_sweep,2.63932050,2.63403850,2.67866000,2.68268000,7.44784173,8.20891708
2026-05-16 15:20:00,ETH/USDT:USDT,DETECTED,bullish,42,Light,2177.31000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,7.10600000,5.75030000,0.52000000,0.00023883,0.82357143,double_sweep,2178.17865500,2173.82403500,2185.91649500,2189.19701000,1.77692657,2.53026785
2026-05-16 15:21:00,SUI/USDT:USDT,CONFIRMED,bearish,74,Moderate,1.05840000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,9817.00000000,1011.80000000,0.00110000,0.00103930,0.00107143,double_sweep,1.05917080,1.06128760,1.05022485,1.04865030,4.22616686,4.97000189
2026-05-16 15:21:00,BTC/USDT:USDT,ACCEPTED,bullish,32,Light,78054.60000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.15610000,0.48781000,36.00000000,0.00046122,22.64285714,double_sweep,78104.02730000,77947.91810000,78277.34175000,78394.81650000,1.11021292,1.86272942
2026-05-16 15:21:00,ETH/USDT:USDT,ACCEPTED,bullish,46,Moderate,2176.45000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,1.08800000,6.18070000,0.64000000,0.00029406,0.85500000,double_sweep,2178.17822500,2173.82532500,2185.91649500,2189.19701000,1.77772749,2.53136645
2026-05-16 15:21:00,SUI/USDT:USDT,CONFIRMED,bearish,74,Moderate,1.05840000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,9817.00000000,1011.80000000,0.00110000,0.00103930,0.00107143,double_sweep,1.05917080,1.06128760,1.05022485,1.04865030,4.22616686,4.97000189
2026-05-16 15:21:00,BTC/USDT:USDT,ACCEPTED,bullish,32,Light,78054.60000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.15610000,0.48781000,36.00000000,0.00046122,22.64285714,double_sweep,78104.02730000,77947.91810000,78277.34175000,78394.81650000,1.11021292,1.86272942
2026-05-16 15:21:00,ETH/USDT:USDT,ACCEPTED,bullish,46,Moderate,2176.45000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,1.08800000,6.18070000,0.64000000,0.00029406,0.85500000,double_sweep,2178.17822500,2173.82532500,2185.91649500,2189.19701000,1.77772749,2.53136645
2026-05-16 15:23:00,ETH/USDT:USDT,ACCEPTED,bullish,34,Light,2176.70000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,0.30400000,9.69320000,0.70000000,0.00032159,0.84428571,double_sweep,2178.17835000,2173.82495000,2181.57866500,2184.85267000,0.78107112,1.53312813
2026-05-16 15:23:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.05980000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,31.00000000,4015.20000000,0.00160000,0.00150972,0.00111429,double_sweep,1.05917010,1.06128970,1.05022485,1.04865030,4.22025382,4.96310625
2026-05-16 15:23:00,ETH/USDT:USDT,ACCEPTED,bullish,34,Light,2176.70000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,0.30400000,9.69320000,0.70000000,0.00032159,0.84428571,double_sweep,2178.17835000,2173.82495000,2181.57866500,2184.85267000,0.78107112,1.53312813
2026-05-16 15:23:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.05980000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,31.00000000,4015.20000000,0.00160000,0.00150972,0.00111429,double_sweep,1.05917010,1.06128970,1.05022485,1.04865030,4.22025382,4.96310625
2026-05-16 15:24:00,ICP/USDT:USDT,ACCEPTED,bullish,55,Moderate,2.63400000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,0.32000000,62.11900000,0.00400000,0.00151860,0.00478571,double_sweep,2.63931700,2.63404900,2.67866000,2.68268000,7.46829916,8.23139711
2026-05-16 15:24:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2177.42000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,7.66900000,9.63350000,0.69000000,0.00031689,0.80142857,double_sweep,2178.17871000,2173.82387000,2181.57866500,2184.85267000,0.78073018,1.53253851
2026-05-16 15:24:00,ICP/USDT:USDT,ACCEPTED,bullish,55,Moderate,2.63400000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,0.32000000,62.11900000,0.00400000,0.00151860,0.00478571,double_sweep,2.63931700,2.63404900,2.67866000,2.68268000,7.46829916,8.23139711
2026-05-16 15:24:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2177.42000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,7.66900000,9.63350000,0.69000000,0.00031689,0.80142857,double_sweep,2178.17871000,2173.82387000,2181.57866500,2184.85267000,0.78073018,1.53253851
2026-05-16 15:25:00,BTC/USDT:USDT,CONFIRMED,bullish,44,Light,78143.80000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.80450000,0.55670000,31.10000000,0.00039798,24.95000000,double_sweep,78104.07190000,77947.78430000,78152.10440000,78269.39120000,0.30733404,1.05778897
2026-05-16 15:25:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06000000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,9972.00000000,3876.00000000,0.00070000,0.00066038,0.00100000,double_sweep,1.05917000,1.06129000,1.05022485,1.04865030,4.21941038,4.96212264
2026-05-16 15:25:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2178.30000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.45000000,10.38630000,0.76000000,0.00034890,0.75142857,double_sweep,2178.17915000,2173.82255000,2181.57866500,2184.85267000,0.78031378,1.53181839
2026-05-16 15:25:00,BTC/USDT:USDT,CONFIRMED,bullish,44,Light,78143.80000000,77800.00000000,78065.00000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.80450000,0.55670000,31.10000000,0.00039798,24.95000000,double_sweep,78104.07190000,77947.78430000,78152.10440000,78269.39120000,0.30733404,1.05778897
2026-05-16 15:25:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06000000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,9972.00000000,3876.00000000,0.00070000,0.00066038,0.00100000,double_sweep,1.05917000,1.06129000,1.05022485,1.04865030,4.21941038,4.96212264
2026-05-16 15:25:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2178.30000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,0.45000000,10.38630000,0.76000000,0.00034890,0.75142857,double_sweep,2178.17915000,2173.82255000,2181.57866500,2184.85267000,0.78031378,1.53181839
2026-05-16 15:26:00,ICP/USDT:USDT,ACCEPTED,bullish,55,Moderate,2.63000000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,237.06000000,65.37300000,0.00600000,0.00228137,0.00457143,double_sweep,2.63931500,2.63405500,2.67866000,2.68268000,7.48003802,8.24429658
2026-05-16 15:26:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06180000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,5686.00000000,4574.20000000,0.00190000,0.00178941,0.00106429,double_sweep,1.05916910,1.06129270,1.05022485,1.04865030,4.21183368,4.95328687
2026-05-16 15:26:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2178.77000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,1.01100000,10.14040000,0.47000000,0.00021572,0.69285714,double_sweep,2178.17938500,2173.82184500,2181.57866500,2184.85267000,0.78009152,1.53143402
2026-05-16 15:26:00,ICP/USDT:USDT,ACCEPTED,bullish,55,Moderate,2.63000000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,237.06000000,65.37300000,0.00600000,0.00228137,0.00457143,double_sweep,2.63931500,2.63405500,2.67866000,2.68268000,7.48003802,8.24429658
2026-05-16 15:26:00,SUI/USDT:USDT,ACCEPTED,bearish,44,Light,1.06180000,1.06070000,1.05970000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,5686.00000000,4574.20000000,0.00190000,0.00178941,0.00106429,double_sweep,1.05916910,1.06129270,1.05022485,1.04865030,4.21183368,4.95328687
2026-05-16 15:26:00,ETH/USDT:USDT,DETECTED,bullish,31,Light,2178.77000000,2171.53000000,2177.09000000,Equal Lows,Off-Hours,Compression,Bullish,5m,3m,1m,1.01100000,10.14040000,0.47000000,0.00021572,0.69285714,double_sweep,2178.17938500,2173.82184500,2181.57866500,2184.85267000,0.78009152,1.53143402
2026-05-16 15:27:00,ICP/USDT:USDT,ACCEPTED,bullish,55,Moderate,2.62800000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,59.27000000,89.06600000,0.00500000,0.00190259,0.00435714,double_sweep,2.63931400,2.63405800,2.67866000,2.68268000,7.48592085,8.25076104
2026-05-16 15:27:00,SUI/USDT:USDT,DETECTED,bearish,49,Moderate,1.06210000,1.06200000,1.06200000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,6035.00000000,4933.50000000,0.00110000,0.00103568,0.00105714,swing_liquidity,1.06146895,1.06359315,1.05022485,1.04865030,5.29333396,6.03457772
2026-05-16 15:27:00,DOGE/USDT:USDT,DETECTED,bearish,39,Light,0.10919000,0.10967000,0.10918000,High Sweep,Off-Hours,Compression,Bullish,5m,3m,1m,27060.00000000,31313.00000000,0.00006000,0.00054950,0.00006214,swing_liquidity,0.10912540,0.10934378,0.10893444,0.10877112,0.87446195,1.62233263
2026-05-16 15:27:00,XRP/USDT:USDT,DETECTED,bearish,59,Moderate,1.41190000,1.41440000,1.41180000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,47436.00000000,6098.20000000,0.00070000,0.00049579,0.00068571,swing_liquidity,1.41109405,1.41391785,1.40610270,1.40399460,1.76760040,2.51414760
2026-05-16 15:27:00,SUI/USDT:USDT,ACCEPTED,bearish,53,Moderate,1.06210000,1.06200000,1.06200000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,6035.00000000,4933.50000000,0.00110000,0.00103568,0.00105714,double_sweep,1.06146895,1.06359315,1.05022485,1.04865030,5.29333396,6.03457772
2026-05-16 15:27:00,ICP/USDT:USDT,ACCEPTED,bullish,55,Moderate,2.62800000,2.59100000,2.63800000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,59.27000000,89.06600000,0.00500000,0.00190259,0.00435714,double_sweep,2.63931400,2.63405800,2.67866000,2.68268000,7.48592085,8.25076104
2026-05-16 15:27:00,SUI/USDT:USDT,DETECTED,bearish,49,Moderate,1.06210000,1.06200000,1.06200000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,6035.00000000,4933.50000000,0.00110000,0.00103568,0.00105714,double_sweep,1.06146895,1.06359315,1.05022485,1.04865030,5.29333396,6.03457772
2026-05-16 15:27:00,DOGE/USDT:USDT,DETECTED,bearish,39,Light,0.10919000,0.10967000,0.10918000,High Sweep,Off-Hours,Compression,Bullish,5m,3m,1m,27060.00000000,31313.00000000,0.00006000,0.00054950,0.00006214,double_sweep,0.10912540,0.10934378,0.10893444,0.10877112,0.87446195,1.62233263
2026-05-16 15:27:00,XRP/USDT:USDT,DETECTED,bearish,59,Moderate,1.41190000,1.41440000,1.41180000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,47436.00000000,6098.20000000,0.00070000,0.00049579,0.00068571,double_sweep,1.41109405,1.41391785,1.40610270,1.40399460,1.76760040,2.51414760
2026-05-16 15:27:00,ICP/USDT:USDT,DETECTED,bullish,72,Moderate,2.62800000,2.59100000,2.63600000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,59.27000000,89.06600000,0.00500000,0.00190259,0.00435714,double_sweep,2.63731400,2.63205800,2.67866000,2.68268000,7.86643836,8.63127854
2026-05-16 15:27:00,SUI/USDT:USDT,ACCEPTED,bearish,53,Moderate,1.06210000,1.06200000,1.06200000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,6035.00000000,4933.50000000,0.00110000,0.00103568,0.00105714,double_sweep,1.06146895,1.06359315,1.05022485,1.04865030,5.29333396,6.03457772
2026-05-16 15:28:00,XRP/USDT:USDT,ACCEPTED,bearish,63,Moderate,1.41210000,1.41440000,1.41180000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1000.00000000,10096.40000000,0.00020000,0.00014163,0.00067143,double_sweep,1.41109395,1.41391815,1.40610270,1.40399460,1.76731464,2.51375611
2026-05-16 15:28:00,SUI/USDT:USDT,DETECTED,bearish,49,Moderate,1.06170000,1.06200000,1.06200000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,117.00000000,5409.40000000,0.00050000,0.00047094,0.00104286,double_sweep,1.06146915,1.06359255,1.05022485,1.04865030,5.29542244,6.03694546
2026-05-16 15:28:00,DOGE/USDT:USDT,DETECTED,bearish,39,Light,0.10919000,0.10967000,0.10918000,High Sweep,Off-Hours,Compression,Bullish,5m,3m,1m,1000.00000000,27297.00000000,0.00000000,0.00000000,0.00005571,double_sweep,0.10912540,0.10934378,0.10893444,0.10877112,0.87446195,1.62233263
2026-05-16 15:28:00,XRP/USDT:USDT,DETECTED,bearish,59,Moderate,1.41210000,1.41440000,1.41180000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1000.00000000,10096.40000000,0.00020000,0.00014163,0.00067143,double_sweep,1.41109395,1.41391815,1.40610270,1.40399460,1.76731464,2.51375611
2026-05-16 15:28:00,ICP/USDT:USDT,DETECTED,bullish,72,Moderate,2.63300000,2.59100000,2.63600000,Equal Lows,Off-Hours,Compression,Neutral,5m,3m,1m,0.27000000,94.92900000,0.00500000,0.00189897,0.00450000,double_sweep,2.63731650,2.63205050,2.67866000,2.68268000,7.85102545,8.61441322
2026-05-16 15:28:00,XRP/USDT:USDT,ACCEPTED,bearish,73,Moderate,1.41210000,1.41440000,1.41180000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1000.00000000,10096.40000000,0.00020000,0.00014163,0.00067143,double_sweep,1.41109395,1.41391815,1.40610270,1.40399460,1.76731464,2.51375611
2026-05-16 15:28:00,SUI/USDT:USDT,DETECTED,bearish,49,Moderate,1.06170000,1.06200000,1.06200000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,117.00000000,5409.40000000,0.00050000,0.00047094,0.00104286,double_sweep,1.06146915,1.06359255,1.05022485,1.04865030,5.29542244,6.03694546
2026-05-16 15:28:00,DOGE/USDT:USDT,DETECTED,bearish,33,Light,0.10919000,0.10967000,0.10918000,High Sweep,Off-Hours,Compression,Bullish,5m,3m,1m,1000.00000000,27297.00000000,0.00000000,0.00000000,0.00005571,double_sweep,0.10912540,0.10934378,0.10893444,0.10877112,0.87446195,1.62233263
2026-05-16 15:28:00,XRP/USDT:USDT,DETECTED,bearish,69,Moderate,1.41210000,1.41440000,1.41180000,Equal Highs,Off-Hours,Compression,Bullish,5m,3m,1m,1000.00000000,10096.40000000,0.00020000,0.00014163,0.00067143,double_sweep,1.41109395,1.41391815,1.40610270,1.40399460,1.76731464,2.51375611
